ID,Institution ID,Name,Description,Email,Status,Visibility,Website,Instagram,Facebook,Twitter
208336,6178,Psychology Graduate Student Association,"<p>The Mission of the Psychology Graduate Students Association is to represent and promote the interests of the current psychology graduate student community by supporting scholarly activities and providing leadership, service, and financial and social opportunities. PGSA exists to enrich the experience of all psychology graduate students by flexibly responding to their changing collective needs.</p>",fiupgsa@gmail.com,Active,Public,N/A,https://www.instagram.com/fiupgsa/,https://www.facebook.com/fiuPGSA/,N/A
207808,6178,Quantifying Biology in the Classroom Club,"<p>This multidisciplinary club seeks to build the resumes of all STEM students by providing a well-rounded scope of skills-trainings, workshops, panels, and volunteer opportunities. Through these endeavors, QBIC Club intends to aid in the professional development and academic success of its members. For questions, you can reach our E-Board at the included email address or call and leave a message for us at the QBIC program office.&nbsp;</p>",qbicclub@fiu.edu,Active,Public,N/A,http://www.instagram.com/qbicclub,https://www.facebook.com/qbicclub,N/A
208117,6178,Recreational Services MMC,N/A,N/A,Active,Public,N/A,N/A,N/A,N/A
208190,6178,Registered Student Organizations (RSO) Council ,"<p><strong>The Registered Student Organizations Council (RSO)</strong>&nbsp;is the governing council that oversees the registration, promotion, development, and distribution of funds for Student Organizations at Florida International University.&nbsp;<strong>RSO Council</strong> embodies Academic, Arts, Business, Cultural / Social, Engineering, Graduate, Health / Wellness, Honor Societies, Law, Political, Religious / Spiritual, and Service student organizations.</p>
<p><strong>For any assistance, please email <em>rsocouncil@fiu.edu.&nbsp;</em></strong></p>
<p>Office Hours for the Spring 2024 Semester are:</p>
<div class=""x_x_x_x_elementToProof"">Monday: 8am -12:30pm</div>
<div class=""x_x_x_x_elementToProof"">&nbsp;</div>
<div class=""x_x_x_x_elementToProof"">Tuesday: 2pm - 5pm</div>
<div class=""x_x_x_x_elementToProof"">&nbsp;</div>
<div class=""x_x_x_x_elementToProof"">Wednesday:12-5pm</div>
<div class=""x_x_x_x_elementToProof"">&nbsp;</div>
<div class=""x_x_x_x_elementToProof"">Thursday:2pm-5pm</div>
<div class=""x_x_x_x_elementToProof"">&nbsp;</div>
<div class=""x_x_x_x_elementToProof"">Friday (BBC): 11am - 4pm</div>
<p>&nbsp;</p>",rsocouncil@fiu.edu,Active,Public,N/A,https://www.instagram.com/rsocfiu/,N/A,http://twitter.com/FIUCSO
374396,6178,Rehabilitation & Recreational Therapy Club,N/A,emessina@fiu.edu,Active,Public,N/A,N/A,N/A,N/A
208545,6178,Relay for Life,"<p>FIU Relay for Life is a unique overnight celebration of life and hope that one day we will find a cure for cancer. Proceeds benefit the American Cancer Society. No matter who you are, there's a place for you at Relay. Each dollar you raise will help save lives. How far will you go to make a difference in the fight against cancer? Your reasons for walking in Relay For Life are as unique and special as the story that motivates you. This is your opportunity to not only honor cancer survivors and remember people we have lost, but also to raise funds and awareness to help save lives. Because of your support, we are creating a world where cancer can't claim another year of anyone's life. You are helping create a world with less cancer and more birthdays!</p>",cpenczak@fiu.edu,Active,Public,http://relayforlife.org/fiufl,https://www.instagram.com/fiurelay/,https://www.facebook.com/fiurelay/,N/A
208062,6178,Residence Hall Association - RHA,"<p>The Residence Hall Association (or RHA) is the governing student body and voice of the on-campus student population. RHA assists the Department of Housing and Residential Experience in fostering the educational and social pursuit of a diverse student population, and represents them to the community at large. RHA offers unique opportunities for student growth and development, as well as leadership experiences through programming and other student-related activities. All students who live on campus at FIU-MMC are considered RHA members and are encouraged to get involved!</p>
<p>Within RHA, each residential community hosts a Hall or Community Council. The RHA Councils are the student government bodies for a specific residential community. These Councils represent the voice of the residents of its community, advocates for their needs, and provides student input. RHA Councils facilitate and support quality programs and service events for the residents in the building. They also provide residents with opportunities for leadership development.&nbsp;</p>
<p>Through involvement in RHA Councils, students learn how to be active members of a community, how to advocate for themselves and others, and how to affect change in their community. They develop leadership skills, gain a sense of belonging and importance, grow personally, and learn about self-authorship. RHA Councils can be an essential tool in teaching students how to become future engaged citizens and leaders.</p>
<p>RHA supports its sister organization, the National Residence Hall Honorary (or NRHH). NRHH is the only national organization that exclusively recognizes leaders within residence halls. It is also considered the recognition branch for the national student housing organization known as the National Association of College and University Residence Halls, Inc. (or NACURH). At FIU, we host the Golden Panther chapter of NRHH, which serves to give local, regional, and national recognition to students making outstanding contributions to the FIU campus and residence halls. NRHH is exclusively driven by the overarching values of recognition and service to others.&nbsp;</p>",rha@fiu.edu,Active,Public,https://housing.fiu.edu/living-on-campus/student-leadership/index.html,https://www.instagram.com/fiu_rha.nrhh/,N/A,http://twitter.com/rha_fiu
208550,6178,Roarthon,"<p><a href=""https://fiu.campuslabs.com/engage/actioncenter/organization/roarthon/go.fiu.edu/roarthon"">Roarthon</a>, FIU&rsquo;s Dance Marathon, is a year-long fundraising campaign ending in a 12-hour dance party. All the funds raised benefit the <a href=""https://childrensmiraclenetworkhospitals.org/about-us/"">Children's Miracle Network Hospitals</a> program at Nicklaus Children's Hospital Foundation, the fundraising arm of <a href=""https://www.nicklauschildrens.org/home"">Nicklaus Children's Hospital</a>. Children's Miracle Network Hospitals is a non-profit organization dedicated to saving and improving the lives of children by raising funds and awareness for 170 children's hospitals throughout North America. Since 1985, Nicklaus has been the only Children's Miracle Network Hospital in South Florida. Over 300 students participate in the 17-hour fundraiser that takes an entire year and a committee of 50 plus students to plan and activate. As of 2017, the FIU community has raised over 1.5 million dollars!</p>
<p><strong>Roarthon 2024 will be held on April 6 at the MMC Wellness &amp; Recreation Center.</strong></p>
<p>Visit <a href=""https://events.dancemarathon.com/index.cfm?fuseaction=donorDrive.event&amp;eventID=5752""> events.dancemarathon.com/index.cfm?fuseaction=donorDrive.event&amp;eventID=5752</a>&nbsp;</p>
<p>to learn how you can get involved!</p>",roarthon@fiu.edu,Active,Public,https://roarthonmarketing.wixsite.com/roarthon,https://www.instagram.com/fiuroarthon/,http://facebook.com/facebook.com/DMFIU,N/A
315529,6178,Robert Stempel College of Public Health & Social Work,"<p>Advancing your education to be a force for good demands dedication and guidance. At the&nbsp;<strong>Robert Stempel College of Public Health and Social Work</strong>, explore the interconnectivity of social, biological, environmental and cultural elements of health to be a force for positive change.</p>
<p>Our researchers are looking for solutions to local and global public health issues. From neurological brain behavior to health disparities, oxidative stress to tobacco smoking &ndash; students at Stempel College have the opportunity to get firsthand experience in state-of the- art research facilities as they participate in groundbreaking discoveries.</p>
<p>Stempel College is home to top-ranked undergraduate and graduate programs in <a href=""https://stempel.fiu.edu/academics/department-dietetics-nutrition/""> dietetics and nutrition</a>, <a href=""https://stempel.fiu.edu/academics/public-health/""> public health</a>, <a href=""https://stempel.fiu.edu/academics/school-social-work/""> social work</a>, and <a href=""https://aidp.fiu.edu/"">disaster management</a>.&nbsp;</p>",stempelinfo@fiu.edu,Active,Public,https://stempel.fiu.edu,https://www.instagram.com/fiustempel/,https://www.facebook.com/fiustempel,N/A
208295,6178,Rugby - M,"<p>FIU Mens Ruby Team. No experience is necessary! We encourage you to come out and practice with us in the South IM fields.</p>
<p>Practice Times:</p>
<p>Tuesday: 6:30-9:00</p>
<p>Thursday: 6:30-9:00</p>",mhinc010@fiu.edu,Active,Public,N/A,https://www.instagram.com/fiurugby/,https://www.facebook.com/FIURugby/,N/A
208307,6178,Rugby - W,"<p>We are a diverse group of women who play rugby! <strong>No experience is necessary</strong> and new players are always welcome. Rugby is a dynamic, full-contact sport. At practice we develop skills, maintain fitness, and learn the game structure.</p>
<p>Practice takes place 6:30-:9pm on Tuesdays and Thursdays at South Turf Field, right across from the gym.&nbsp;</p>
<p>The best way to contact us is DM through Instagram @fiu.wrugby&nbsp;</p>
<p>Hope to see you out there!&nbsp;</p>",N/A,Active,Public,N/A,https://www.instagram.com/fiu.wrugby/,https://www.facebook.com/FiuWomensRugbyClub/,N/A
377157,6178,Sabor Latino,"<p>Sabor Latino provides a fun and safe environment at the MMC campus for those interested in learning and improving their salsa and bachata dance skills. Whether you&rsquo;re a beginner just getting started, or an advanced dancer that wants a convenient place to practice between your classes, we welcome everybody to have fun at our workshops and socials!</p>",saborlatinofiu@gmail.com,Active,Public,N/A,N/A,N/A,N/A
231892,6178,Sales Society (1),"<p>To develop people both personally and professionally in the warmest and welcoming manner. Regardless of career path or personality, we strive to keep our members ahead of their peers.We provide both business and nonbusiness students with a better understanding of sales as a profession with a venue for further developing their interpersonal, networking, presentation, objection handling, closing and negotiation skills. Using workshops, panel discussions, job shadows, onsite visits and networking event settings facilitated by corporate guest speakers and sales professionals, students can practice these skills, enabling them to become confident and ethical sales and service professionals. &nbsp;</p>
<p>The Sales Society will host workshops and sales tournaments each semester, facilitated by guests and partners from the business community. Speakers will provide hands-on learning exercises targeted to develop sales skills such as questioning, networking, negotiating, interviewing, and closing to students of Florida International University.To promote the awareness and development of the FIU Sales Society, FIU Sales Program, and the FIU Sales Team at Florida International University.</p>",op.salessociety@gmail.com,Active,Public,https://www.salessocietyfiu.com/,N/A,N/A,N/A
208351,6178,School Psychology Student Association,"<p>SPSA is a graduate organization that exists to promote positive relationships and educate school psychology graduate students at FIU. All school psychology students, professors, interested students, and alumni are invited to become members.</p>","kweav012@fiu.edu, mfran019@fiu.edu, jpaul082@fiu.edu, aahum003@fiu.edu, mllan001@fiu.edu",Active,Public,https://fiuspsa.wixsite.com/fiuspsa,https://www.instagram.com/fiuspsa/?hl=en,https://www.facebook.com/FlUSchoolPsychologyStudentAssociation/,N/A
374252,6178,Service and Awareness for Neurodegenerative Diseases,"<p><strong>Our Purpose:</strong> The purpose of SAND is to promote understanding, recognition, and support for individuals affected by neurodegenerative diseases through educational awareness and community service. Specifically, SAND will:</p>
<ol>
<li aria-level=""1"">Educate our university and community on neurodegenerative diseases, potential remedies, and what can be done to help.</li>
<li aria-level=""1"">Be a service oriented organization. SAND will visit local nursing facilities and interact with residents and families who have been impacted by neurodegenerative diseases. The organization will also partake in fundraisers and donation drives to support those who have been affected by neurodegenerative diseases.</li>
<li aria-level=""1"">Support both local and national research and clinical efforts to help in the domain of neurodegenerative diseases and the elderly.</li>
</ol>
<p><strong>How you can get involved:</strong> Add us on PantherConnect to receive emails for meetings, events, and more! Additionally, reach out to us on Instagram (@sand.fiu) or contact our President to be added to our WhatsApp group chat!</p>",kabil002@fiu.edu,Active,Public,N/A,N/A,N/A,N/A
210918,6178,SGA Intern Program MMC,N/A,N/A,Active,Public,N/A,N/A,N/A,N/A
207771,6178,SGA Office - BBC,"<p>Student Government&nbsp;Association (SGA) is the organization that represents the voices of the FIU students. Our purpose is to serve as the governing body responsible for representing the students' interests as well as addressing student needs on matters of University, county and state concerns. SGA works closely with other student organizations and councils, in addition to being responsible for the allocation of $20.1 million in student fees.</p>
<p>&nbsp;</p>
<p>This portal is for the SGA BBC Office located in WUC 353!</p>",sgabbc@fiu.edu,Active,Public,http://sga.fiu.edu,https://www.instagram.com/fiusga,N/A,http://twitter.com/fiusgabbc
292132,6178,shopFIU,N/A,N/A,Active,Public,https://shop.fiu.edu/,https://www.instagram.com/shopfiu/?hl=en,N/A,N/A
208300,6178,Sigma Alpha Mu,N/A,N/A,Active,Public,N/A,N/A,http://facebook.com/sammyfiu,http://twitter.com/sammyfiu
207740,6178,"Sigma Gamma Rho Sorority, Inc.","<p>Sigma Gamma Rho Sorority Incorporated is one of the nine greek organizations in the National Pan-Hellenic Council. Sigma Gamma Rho was founded November 12, 1922 at Butler University, Indianapolis, Indiana. Omicron Theta was chartered on the campus of Florida International University on November 23, 1997.</p>",fiupoodles@gmail.com,Active,Public,N/A,https://www.instagram.com/fiu_poodles/,https://www.facebook.com/fiupoodles,N/A
207804,6178,Sigma Iota Rho,"<p>Sigma Iota Rho's mission is to promote and reward scholarship and service among students and practitioners of international studies, international affairs, and global studies, and to foster integrity and creative performance in the conduct of world affairs. Sigma Iota Rho provides an excellent opportunity for students to learn about the numerous different post-graduate options available to them. It also has a variety of resources available to its members so that they can better advance their academic and professional interests.</p>",fiu.sir@gmail.com,Active,Public,http://www.sigmaiotarho.org,https://www.instagram.com/fiu_sir/,http://facebook.com/groups/54742343054/,N/A
208337,6178,Sigma Kappa,"<p>The purpose of Sigma Kappa Sorority is to provide women lifelong opportunities and support for social, intellectual, and spiritual development by bringing women together to positively impact our communities.</p>",sk.ko.president@gmail.com,Active,Public,http://fiu.sigmakappa.org/,https://www.instagram.com/sigmakappa_fiu/,http://facebook.com/fiusigmakappa/,N/A
207947,6178,"Sigma Lambda Beta International Fraternity, Inc.","<p>Welcome to <a href=""https://fiubetas.com/"" target=""_blank"" rel=""noopener"">Sigma Lambda Beta</a>!<br />We are the <strong>G.R.I.M.E.Y.</strong> Theta Delta Chapter. For over 35 years our organization has grown into the largest Latino-based fraternity with a <span style=""text-decoration: underline;"">multi-cultural</span> membership with more than 14K members <span style=""text-decoration: underline;"">Worldwide</span>.</p>
<p>Our Fraternity was founded in April 4, 1986, at the University of Iowa. We are a social organization that promotes diverse cultures and the development of our brothers, we take pride not only the recognition, but the intersection of these four principles: <strong>Brotherhood, Scholarship, Cultural Awareness, and Community Service.</strong></p>
<p>Our Brotherhood has the support of two nonprofits:<br />1) SIGMA LAMBDA BETA EDUCATION FOUNDATION= Distributes funds for educational programming and scholarships for Brothers.<br />2) SIGMA LAMBDA BETA OMEGA FUND= Provides financial assistance to the families of Brothers at the time of their death.</p>
<p>&nbsp;</p>
<p>Opportunity for Wisdom, Wisdom for Culture</p>",N/A,Active,Public,https://fiubetas.com/,https://www.instagram.com/fiu_betas/,http://facebook.com/facebook.com/FIUBETAS/,http://twitter.com/twitter.com/FIU_Betas
208394,6178,"Sigma Lambda Gamma National Sorority, Inc.","<p style=""text-align: center;"">We are the <strong>FEARLESS</strong> Phi Gamma Chapter of Sigma Lambda Gamma National Sorority, Incorporated. Sigma Lambda Gamma was established at the University of Iowa in Iowa City, Iowa on April 9, 1990 and established at Florida International University in Miami, FL on June 16, 2006.</p>
<p style=""text-align: center;"">We are the largest and fastest growing multicultural sorority in the nation! We are a social organization that promotes our evolving and diverse cultures by sharing them through our 5 principles: Academics, Community Service, Cultural Awareness, Morals &amp; Ethics, and Social Interaction.&nbsp;</p>",slg.vprecruitment@gmail.com,Active,Public,https://phigammafiu.wixsite.com/fiugammas,http://instagram.com/fiu_gammas,http://facebook.com/fiu.gammas,N/A
208358,6178,Sigma Phi Epsilon,"<p>SigEp is reshaping the definition of a fraternity by offering a top-notch student experience during one of the most significant periods of a man's life. Our focus is on enhancing a man's education by helping him strengthen his character, build leadership and interpersonal skills, and cultivate healthy, lifelong relationships that are vital to a prosperous and satisfying life.</p>",N/A,Active,Public,http://fiu.sigep.org,http://instagram.com/fiusigep,http://facebook.com/SigEpFIU,http://twitter.com/SigEpFIU
291420,6178,SOBEWFF Volunteer Program,"<p><em>&ldquo;Helped execute one of the nation&rsquo;s premiere food and beverage events alongside the world&rsquo;s most renowned wine and spirits producers, chefs and culinary personalities.&rdquo;</em></p>
<p>&nbsp;</p>
<p>That&rsquo;s the opportunity you&rsquo;ll have as a student volunteer at the <strong>Food Network &amp; Cooking Channel South Beach Wine &amp; Food Festival presented by Capital One</strong>! It&rsquo;s invaluable experiential learning that will prepare you for the workforce like no other.</p>
<p>&nbsp;</p>
<p>Approximately 1,200 volunteers help make the Festival happen every year and assist with raising about $2 million annually to support the Chaplin School of Hospitality &amp; Tourism Management and student success at FIU. The Festival offers real-world, hands-on experience in a variety of areas &ndash; including, but not limited to, event management, logistics, inventory, culinary, and guest registration.</p>
<p>&nbsp;</p>
<p><a title=""SOBEWFF 2020"" href=""https://www.youtube.com/watch?v=RiN3vDA4a88"" target=""_blank"" rel=""noopener"">SOBEWFF&reg; 2020 Recap Video</a></p>
<h3>&nbsp;</h3>
<h3>Available Volunteer Roles</h3>
<p>Volunteer Roles vary from event to event, but fall under four main categories:</p>
<ul>
<li><strong>Leads</strong><br />Work alongside Event Managers and production teams, and manage volunteers.</li>
<li><strong>Front of house (FOH)</strong><br />Guest registration, talent ambassadors, survey team, auction associates, and general event support.</li>
<li><strong>Back of house (BOH)</strong><br />Assist with roles such as logistics, set-up, break-down, inventory, and golf cart driving.</li>
<li><strong>Culinary</strong><br />Provide culinary support to chefs including plating and baking &amp; pastry.</li>
</ul>
<p>Stay up-to-date for when SOBEWFF&reg; 2022 recruitment starts by following us at <a href=""https://www.instagram.com/sobewffvolunteers/?hl=en"" target=""_blank"" rel=""noopener""> @SOBEWFFvolunteers</a>!</p>",volunteers@sobewff.org,Active,Public,https://sobewff.org/about/volunteer/,https://www.instagram.com/sobewffvolunteers/?hl=en,https://www.facebook.com/sobewffvolunteers/,N/A
372279,6178,Soccer Club ,"<div class=""x_flex x_flex-grow x_flex-col x_gap-3 x_max-w-full"">
<div class=""x_min-h-[20px] x_flex x_flex-col x_items-start x_gap-3 x_overflow-x-auto x_whitespace-pre-wrap x_break-words"">
<div class=""x_markdown x_prose x_w-full x_break-words x_dark:prose-invert x_light"">
<p>The FIU Soccer Club at Florida International University is a dynamic and inclusive community fostering sportsmanship, teamwork, and excellence through soccer. Open to all at FIU, it offers members the chance to enhance their soccer skills and build lifelong friendships. The club organizes various activities, including tournaments, community outreach programs, and workshops with notable soccer personalities, aiming to develop members holistically. Guided by experienced mentors, it seeks to create a nurturing environment where each member feels valued and an integral part of a family united by a love for soccer.</p>
</div>
</div>
</div>",fsc.fiu2023@gmail.com,Active,Public,N/A,https://www.instagram.com/fiusoccerclub23/,N/A,N/A
221540,6178,Society for Sustainable Souls,"<p>We discuss topics such as zero-waste, fast fashion, composting, plant-based eating, and other sustainable tips and tricks, in addition to civic engagement in our local community. <br /><br /></p>",sustainablefiu@gmail.com,Active,Public,N/A,https://www.instagram.com/fiusustainablesouls/,N/A,N/A
287250,6178,Society for Women in Marine Science @ FIU ,"<p>Hello all! Welcome to the Society for Women in Marine Science or SWMS Club page. The goal of the SWMS club is to inform and involve students who are interested in marine life or just biology in general. SWMS also seeks to celebrate the exciting and vital science conducted by women locally and around the globe, with an emphasis on establishing meaningful connections among women and minorities across ocean science.</p>
<p>&nbsp;</p>
<p><strong>Description</strong></p>
<p>The purpose of SWMS will be to inspire and educate future marine biologists and scientists on matters of professional development, networking, and conservation of marine systems. It will provide opportunities for research and volunteer work in the marine field and will raise awareness of the ever-growing problems facing our oceans. Additionally, it will provide a setting where like-minded students can share their passion for marine biology.</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>Thank you!</p>",samad030@fiu.edu,Active,Public,N/A,http://instagram.com/swmsfiu,N/A,N/A
219593,6178,Society of Hispanic Professional Engineers,"<p>SHPE changes lives by empowering the Hispanic community to realize its fullest potential and to impact the world through STEM awareness, access, support and development.</p>",shpefiu@shpe.fiu.edu,Active,Public,https://shpe.fiu.edu/,https://www.instagram.com/shpefiu/?hl=en,https://www.facebook.com/groups/SHPEFIU/10154658409978925/,N/A
327475,6178,Society of Manufacturing Engineers @ FIU,"<p>The purpose of SME @ FIU is to empower engineering students to obtain and develop the necessary knowledge, skills, and experience to become successful and productive in the field of manufacturing engineering. Such knowledge and skills will not be limited to hands-on engineering experience obtained in workshops and lectures by engineers in the field. Our activities will also provide the networking, entrepreneurial, and community outreach experiences that will make SME @ FIU members an integral part of our engineering field.</p>
<p>By being members of SME, students can connect with the top level, experienced personnel from industries. FIU Mechanical and Materials Engineering department can augment their industrial partners pool. This will help senior design students to work on real-time industrial project towards their degree program.</p>",Fiusmesociety@gmail.com,Active,Public,N/A,https://www.instagram.com/fiusmesociety/,N/A,N/A
207709,6178,Society of Professional Journalists at FIU,<p>SPJ at FIU is a journalism club connecting student journalists with industry professionals and instilling the importance of sustaining a free press in future journalists.&nbsp;</p>,spj.fiu22@gmail.com,Active,Public,https://spjfiuchapter.wordpress.com/,http://www.instagram.com/spjfiu,https://www.facebook.com/SpjFiu/,N/A
208165,6178,Society of Women Engineers,"<p>The Society of Women Engineers (SWE) is a not-for-profit educational and service organization that empowers women to succeed and advance in the field of STEM, and to be recognized for their life-changing contributions as engineers and leaders. Founded in 1950, SWE is the driving force that establishes engineering as a highly desirable career for women through an exciting array of training and development programs, networking opportunities, scholarships, outreach and advocacy activities, and much more.</p>",swe@fiu.edu ,Active,Public,https://swe.fiu.edu/,https://www.instagram.com/swefiu/,https://www.facebook.com/fiuswe/,N/A
384687,6178,"Sociology, Anthropology, and Geography Graduate Student Association","<p><span style=""font-weight: 400;"">The purpose of this organization shall be to promote networking and enhancement in learning in the fields of sociology, anthropology, and geography. SAGGSA engages students and faculty and the wider FIU community in contemporary issues in research and in social and political participation through regular events and a colloquium series. Drives are held to help those in need in the community as a way to stay active citizens in the Miami area and around the world.&nbsp;</span></p>",N/A,Active,Public,N/A,N/A,N/A,N/A
207882,6178,SORC (Student Organization Resource Center),"<p><strong>The Student Organization Resource Center (SORC) </strong>is located in GC 2302 next to the Campus Life office.</p>
<p>Unfortunately do to the coronavirus pandemic our office is closed.</p>",N/A,Active,Public,N/A,N/A,http://facebook.com/facebook,N/A
326761,6178,Special Olympics Unified Sports Club,<p>Special Olympics College Clubs function as an official student organization on campus and are led by students with and without intellectual disabilities. Members of a Special Olympics College Club gain experience participating in Unified Sports and hosting Special Olympics events thus creating meaningful inclusion of people with and without intellectual disabilities in the campus community.</p>,SpecialOlympicsFIU@gmail.com,Active,Public,N/A,http://www.instagram.com/SpecialOlympics_FIU,N/A,N/A
187329,6178,Sport Clubs,"<p>A sport club is a group of students who meet regularly to pursue an interest in various sports activities, either competitively, instructionally, or recreationally. Many clubs offer the opportunity to compete against other schools at the state and national level through national governing bodies. Sport clubs are created and managed by students, providing unique opportunities for members to develop athletic and leadership skills; often the success of a Sport Club is dependent on the leadership abilities of club officers and members.</p>",sportclubs@fiu.edu,Active,Public,https://dasa.fiu.edu/all-departments/wellness-recreation-centers/programs/join-a-sport/index.html,N/A,N/A,N/A
208035,6178,Sport Science Organization,"<p>The Sport Science Organization is an academic extra curricular organization based around physical education, sports, fitness and wellness. The organization's goal is to help students interested in fields physical education and sports and fitness to further develop their skills, gain real world experiences and expand their network. It is open to all FIU students and free to join. We host events such as fairs, guest speakers, study groups, fundraisers, volunteer activities, lab days and social gatherings, all themed around exercise and wellness promotion.</p>",N/A,Active,Public,N/A,N/A,http://facebook.com/FiuSportsScienceOrganization,N/A
355858,6178,StartUP FIU,"<p>StartUP FIU is a university-wide innovation hub that fosters and develops entrepreneurship and innovation to help our students, researchers, and community connect, contribute to, and thrive in today&rsquo;s fast-changing world. We create and run programs based on two foundational beliefs: that the skills and principles of entrepreneurship are essential to navigate and harness the opportunities of our disruptive age, and that universities can play a unique role in unlocking opportunity and unleashing potential to shape a better, more inclusive, and more innovative future.</p>",startup@fiu.edu,Active,Public,https://startup.fiu.edu/,https://www.instagram.com/startupfiu/,https://www.facebook.com/startupfiu,N/A
208377,6178,Stempel Public Health Association,"<p>Welcome to the Stempel Public Health Association (SPHA). We are a student-run organization of the FIU Robert Stempel College of Public Health and Social Work.</p>
<p>Our Goal is to foster innovation by enriching the educational experience and professional development of graduate students. We provide a Public Health platform for the FIU community where students and alumni are encouraged to actively participate.&nbsp;</p>
<p>This organization is open to all FIU students and faculty members. We strive to educate the campus community and increase awareness of public health.&nbsp;</p>
<p><strong>""</strong>Because<strong>&nbsp;Public Health</strong>&nbsp;means&nbsp;<strong>Your Health.</strong><strong>""</strong></p>
<p><em><strong>Together for the greater good.</strong></em></p>",spha@fiu.edu,Active,Public,N/A,http://www.instagram.com/fiuspha,http://facebook.com/Fiustempelspha,http://twitter.com/fiuspha
364221,6178,Steven J. Green School of International & Public Affairs,N/A,N/A,Active,Public,https://sipa.fiu.edu,N/A,N/A,N/A
367346,6178,STITCH (Students Taking Initiative Through Collaboration in Health),"<p><strong><em>🥼 Our Story</em></strong></p>
<p>This organization within the Honors College was created for undergraduate students on any pre-health track. We hold the foundation of teamwork and support during our challenging pre-health journey. We provide opportunities to expand your knowledge in the medical field while helping out our community. As a member of STITCH, you will experience an environment that will motivate you to learn and grow to become more than a strong applicant. With us begins your journey of expanding your knowledge and cementing values.</p>
<p>&nbsp;</p>
<p><strong><em>🥼 Our Vision</em></strong></p>
<p>We are committed to inspiring pre-health students and collaborating with them to create a future generation of accomplished, altruistic, and passionate health professionals.</p>
<p>&nbsp;</p>
<p><strong><em>🥼 Our Mission</em></strong></p>
<p><span style=""font-weight: 400;"">We strive to create an exceptional experience for FIU Honors College students interested in healthcare by connecting them with opportunities that will better prepare them for medical school, nursing school, PA school, dental school, etc.</span></p>
<p><span style=""font-weight: 400;"">&nbsp;</span></p>
<p><strong><em>🥼 Our Values&nbsp;</em></strong></p>
<p><span style=""font-weight: 400;"">STITCH strives for empathy, teamwork, drive, community, academic excellence, and growth. At STITCH, we encourage curiosity and curate passions under manners of integrity and respect.&nbsp;</span></p>
<p><span style=""font-weight: 400;"">&nbsp;</span></p>
<p><strong><em>🥼 What We Offer</em></strong></p>
<ul>
<li><span style=""font-weight: 400;"">Presentations by speakers in the medical community</span></li>
<li><span style=""font-weight: 400;"">Honors College Engagement and Service Requirements opportunities</span></li>
<li><span style=""font-weight: 400;"">Volunteer opportunities</span></li>
<li><span style=""font-weight: 400;"">Shadowing opportunities</span></li>
<li><span style=""font-weight: 400;"">Research opportunities</span></li>
<li><span style=""font-weight: 400;"">Workshops</span></li>
<li><span style=""font-weight: 400;"">Social events</span></li>
<li><span style=""font-weight: 400;"">Networking opportunities</span></li>
<li><span style=""font-weight: 400;"">Guidance and community</span></li>
</ul>
<p><span style=""font-weight: 400;"">&nbsp;</span></p>
<p><strong><em>🥼 How To Join</em></strong></p>
<ul>
<li><span style=""font-weight: 400;"">Be a part of the Honors College at FIU</span></li>
<li><span style=""font-weight: 400;"">Be in good academic standing at the university</span></li>
<li><span style=""font-weight: 400;"">Have an interest in areas of healthcare</span></li>
<li><span style=""font-weight: 400;"">Fill out the application form under ""Forms""</span></li>
</ul>
<p><span style=""font-weight: 400;"">&nbsp;</span></p>
<p><strong><em>🥼 Contact Us</em></strong></p>
<ul>
<li><a href=""https://honorstitch.wixsite.com/stitch""><span style=""font-weight: 400;"">Check out our website</span></a><span style=""font-weight: 400;""> for more information</span></li>
<li><span style=""font-weight: 400;"">Follow us on Instagram at</span><a href=""https://www.instagram.com/fiustitch/""> <span style=""font-weight: 400;"">@fiustitch</span></a><span style=""font-weight: 400;""> to stay updated</span></li>
<li><span style=""font-weight: 400;"">Reach out at honorstitch@gmail.com if you have any questions</span></li>
</ul>
<p>&nbsp;</p>
<p><a href=""https://www.youtube.com/watch?v=jHF_jliaSX0""><span style=""font-weight: 400;"">https://www.youtube.com/watch?v=jHF_jliaSX0</span></a></p>",honorstitch@gmail.com,Active,Public,https://honorstitch.wixsite.com/stitch,https://www.instagram.com/fiustitch/,N/A,N/A
360329,6178,Student Access & Success,"<p>Florida International University believes that scholarship and teaching are best fulfilled when shaped by an inclusive environment. The Office of Student Access &amp; Success is committed to improving students&rsquo; learning and success by providing engaged learning experiences through meaningful and strategic programming and services that will facilitate successful transitions between pre-collegiate, undergraduate and graduate education.</p>",sas@fiu.edu,Active,Public,https://sas.fiu.edu/,https://www.instagram.com/fiu_sas,https://www.facebook.com/SASFIU,N/A
208335,6178,Student Affairs Test Portal,N/A,N/A,Active,Public,N/A,N/A,N/A,N/A
